Source	Domain 	SourceText 	SourceLanguage	TargetLanguage 	OutputGoogle 	EvalSentenceLevelGoogle 	EvalSnippetLevelGoogle 	ErrorTypeGoogle	OutputMicrosoft	EvalSentenceLevelMicrosoft 	EvalSnippetLevelMicrosoft 	ErrorTypeMcirosoft	OutputLesan 	EvalSentenceLevelLesan	EvalSnippetLevelLesan	ErrorTypeLesan
https://www.cnbc.com/2018/10/03/lenders-wants-to-revive-toys-r-us-andbabies-r-us-brands.html	Business_and_Economics	The bankrupt retailer’s debtors aim to open a new Toys ‘R’ Us and Babies ‘R’ Us branding company that maintains existing global license agreements and can invest and develop new retail shops.	en	ti	ዕዳታት ናይቲ ዝተበላሸወ ቸርቻሪ፡ ነቲ ዝጸንሐ ዓለማዊ ስምምዓት ፍቓድ ዝሕሉን ሓደስቲ ድኳናት ቸርቻሮ ወፍሪን ከማዕብልን ዝኽእልን ሓድሽ ናይ ቶይስ &#39;ኣር&#39; ኣስ ኤንድ ቤቢስ &#39;ኣር&#39; ኣስ ናይ ምልክት ንግዲ ኩባንያ ንምኽፋት ዝዓለሙ እዮም።	2	2.0		እቶም ዝጠፍኡ ሸቃጦ ኣለቃሕቲ ነቲ ዘሎ ዓለምለኻዊ ናይ ፍቓድ ውዕላት እትዕቅብን ሓደስቲ ድኳናት ከተውፍርን ከተማዕብልን እትኽእል ናይ ዕላመት ኩባንያ ንምኽፋት ዕላማ ገይሮም ኢዮም።	2	2.0	fluency	እቶም ናይ ክሳራ ነጋዶ ዕዳ ናይ 'ቲ ትካል ፡ ነቲ ዝጸንሐ ዓለምለኻዊ ውዕላት ፍቓድ ንግዲ ዝሕሉን ሓደስቲ ናይ ሸቐጥ ሸቐጣት ዘማዕብልን' R 'ን ባብ ኣርስ ራይትስ' ዝዓይነታ ሓዳስ መጻወቲ ንምኽፋት ዕላማ ኣለዎም ።	2	2	mistranslation
https://edition.cnn.com/2018/10/05/asia/india-s400-deal-intl/index.html	Business_and_Economics	India could soon be faced with the threat of US sanctions following a controversial $5 billion weapons deal with Russia, a move analysts say poses more of a headache for Washington than it does Delhi.	en	ti	ህንዲ ምስ ሩስያ ድሕሪ ዝገበረቶ ኣካታዒ ናይ 5 ቢልዮን ዶላር ስምምዕ ኣጽዋር ኣብ ቀረባ እዋን ስግኣት እገዳ ኣመሪካ ከጋጥማ ከምዝኽእል ተንተንቲ እዚ ስጉምቲ ንዋሽንግተን ካብ ደልሂ ንላዕሊ ሕማም ርእሲ ከምዘስዕባ ተንተንቲ ይገልጹ።	4	4.0		ህንዲ ድሕሪ እቲ ምስ ሩስያ እተገብረ 5 ቢልዮን ዶላር ኣመሪካ ዘውጽእ ኣከራኻሪ ውዕል ኣጽዋር ድሕሪ ሓጺር እዋን ናይ ሕቡራት መንግስታት ኣመሪካ መቕጻዕቲ ከጋጥማ ከም ዝኽእል ተንተንቲ ስጕምቲ ከም ዝገለጽዎ ንዋሽንግተን ካብ ደልሂ ንላዕሊ ሕማም ርእሲ ኢዩ ዀይኑላ ዘሎ።	4	4.0		ሕንዲ ድሕሪ እቲ ምስ ሩስያ እተካይዶ ኣካታዒ ናይ 5 ቢልዮን ዶላር ኣጽዋር ፡ እገዳ ኣመሪካ ኣብ ቀረባ ግዜ ከጋጥማ ከም ዝኽእል ፡ ዋሽንግተን ካብቲ ንደልሂ ዘጋጠማ ንላዕሊ ሕማም ርእሲ ከም ዘለዋ ተንተንቲ ፖለቲካ ይገልፁ ።	4	4	
https://news.sky.com/story/plug-pulled-on-social-network-google-after-users-data-left-exposed-11521546	Business_and_Economics	Google is pulling the plug on its flagship social network Google+ after data from up to 500,000 users was left exposed by a bug. The tech giant said it would shut down the consumer version of the platform after it revealed users' data may have been exposed by a bug that was present for more than two years.	en	ti	ጉግል፡ ክሳብ 500 ሽሕ ተጠቀምቲ ዝበጽሕ ዳታ ብሓደ ስሕተት ተቓሊዑ ድሕሪ ምጽናሕ፡ ነቲ ፍላግሺፕ ማሕበራዊ መራኸቢኡ ጉግል+ ይስሕቦ ኣሎ። እቲ ናይ ቴክኖሎጂ ትካል፡ ዳታ ተጠቀምቲ ንልዕሊ ክልተ ዓመት ብዝነበረ ስሕተት ዝተቓልዐ ክኸውን ከምዝኽእል ድሕሪ ምግላጹ፡ ነቲ ናይ ተጠቃሚ ስሪት ናይቲ መድረኽ ክዓጽዎ ምዃኑ ገሊጹ።	4,4	4.0		ካብ 500,000 ዚዀኑ ተጠቀምቲ እተረኽበ ሓበሬታ ብተጋግዩ ምስ ተቓልዐ ጎልጋል ነቲ ኣብ ማሕበራዊ መራኸቢ ዘሎ ጋግ ይስሕቦ ኣሎ። እቲ ዓርሞሸሽ ተክኖሎጂ ሓበሬታ ተጠቀምቲ በቲ ንልዕሊ ኽልተ ዓመት ዝነበረ ተጋግዩ ኪኸውን ከም ዚኽእል ምስ ገለጸ ነቲ ኣፕሊኬሽን ዚሸጡሉ መገዲ ኸም ዚዓጽዎ ገለጸ።	1,2	1.0	mistranslation	ጉግል ነቲ ዝተተኮሰ ትልሚ ኣብ ማሕበራዊ መራኸቢ ጉግል የእትዎ ኣሎ ፡ + ካብ 500,000 ተጠቀምቲ ሓበሬታ ብባንዴራ ድሕሪ ምቕላዑ ፡ ጉግል ነቲ ትልሚ የውጽኦ ኣሎ ። እቲ ብቴክኖሎጂ ዝሰርሕ ዓርሞሸሽ ፡ ንተጠቀምቲ ሓበሬታኡ ምስ ገለጸሎም ፡ ነቲ ናይ ተጠቃምነት ስሪት ክዓጽዎ ምዃኑ ገሊጹ ፡ እዚ ድማ ንልዕሊ ክልተ ዓመት ኣብቲ ቦታ ዝነበረ ባጃጅ ተቓሊዑ ክኸውን ይኽእል እዩ ።	2, 2	2	mistranslation
https://www.bbc.com/news/business-45897567	Business_and_Economics	The carrier, which has operated flights in and out of Cyprus since 2016 - including flying UK holiday-makers to the island - has suspended operations. Local media said Cobalt had failed to reach a deal with a potential new investor.	en	ti	እቲ ካብ 2016 ጀሚሩ ናብ ቆጵሮስ ዝኣቱን ዝወጽእን በረራታት ዘካይድ ዝነበረ - ንበዓል ብሪጣንያ ናብታ ደሴት ምብራር ሓዊሱ - ስርሑ ደው ኣቢልዎ ኣሎ። ማዕከናት ዜና ውሽጢ ዓዲ፡ ኮባልት ምስ ሓደ ክኸውን ዝኽእል ሓድሽ ኣውፋሪ ኣብ ስምምዕ ክበጽሕ ከምዘይከኣለ ገሊጸን።	4,2	2.0		እታ ኻብ 2016 ኣትሒዛ ናብ ቆጵሮስ እትኣቱን እትወጽእን ዝነበረት መራኽብ እንተላይ ነቶም ኣብ ብሪጣንያ ንዕረፍቲ ዜብዕሉ ሰባት ናብታ ደሴት ምጕዓዝ ነቲ ዕዮ ጠጠው ኣቢላቶ እያ። ኣብቲ ኸባቢ ዚርከብ መራኸቢ ብዙሓን ከም ዝገለጾ ኮባልት ምስ ሓደ ሓድሽ ወፍሪ ኼውጽእ ዚኽእል ሰብ ውዕል ኣይገበረን።	2,4	2.0	fluency	እታ ካብ 2016 ኣትሒዛ ኣብ ቆጵሮስ በረራታት ተካይድ ዝነበረት ተሰካሚት መርከብ ፡ እንተላይ በረርቲ በዓል-መዚ ዓዲ-እንግሊዝ ናብታ ደሴት ካብ ምኻድ ኣቋሪጻ እያ ። ኣብቲ ከባቢ ዝርከባ ማዕከናት ዜና ከም ዝሓበራኦ ፡ ኮባልት ምስ ሓደ ሓድሽ ወናኒ ኽራኸብ ኣይከኣለን ።	2, 4	2	mistranslation
https://www.theguardian.com/business/2018/dec/03/qatar-pulls-out-of-opec-to-focus-on-gas-production	Business_and_Economics	Qatar is to pull out of Opec after nearly 60 years of membership of the oil cartel, but will attend a meeting this week that will discuss cutting output. Saad al-Kaabi, the country’s energy minister, told a news conference: “Qatar has decided to withdraw its membership from Opec effective January 2019 and this decision was communicated to Opec this morning.”	en	ti	ቀጠር ንኣስታት 60 ዓመታት ኣባልነት ካርተል ነዳዲ ድሕሪ ምጽናሕ ካብ ኦፐክ ክትወጽእ ምዃና’ኳ እንተገለጸ፡ ኣብዚ ሰሙን’ዚ ግን ኣብ ምቑራጽ ፍርያት ዝዝትየሉ ኣኼባ ክትሳተፍ እያ። ሚኒስተር ጸዓት እታ ሃገር ሳዓድ ኣል-ቃቢ ኣብ ዝሃቦ ጋዜጣዊ መግለጺ፡ “ቀጠር ካብ ጥሪ 2019 ጀሚሩ ኣባልነታ ካብ ኦፐክ ክትስሕብ ወሲና’ያ፡ እዚ ውሳነ ድማ ሎሚ ንግሆ ንኦፐክ ተሓቢሩ።”	1,1	1.0	mistranslation	"ካታር ን60 ዓመት ዚኣክል ኣባል ካርተል ነዳዲ ዘይቲ ምስ ኰና ኻብ ኦፐክ ክትወጽእ እያ እንተዀነ ግን ኣብዚ ሰሙን እዚ ብዛዕባ ምንካይ ውጽኢት ዚገልጽ ኣኼባ ኽትካፈል እያ። ናይታ ሃገር ሚኒስተር ጸዓት ሳድ ኣል-ካቢ ኣብ ዋዕላ ጋዜጣ ከምዚ በለ - ""ካታር ካብ ጥሪ 2019 ኣትሒዛ ኣባልነታ ኻብ ኦፐክ ከተቋርጽ ወሲና ኢያ እዚ ውሳነ እዚ ኸኣ ሎሚ ንግሆ ንኦፐክ ተላኢኹ ኢዩ።"""	2,2	2.0	spelling	"ቀጠር ድሕሪ ናይ ኣስታት 60 ዓመታት ኣባልነት ናይቲ ናይ ነዳዲ ካርተሊና ካብ ኦፐክ ክትስሕብ እኳ እንተ ነበራ: ኣብዚ ሰሙን እዚ ግን ብዛዕባ ናይ ምቑራጽ ውጽኢት ኣብ ዝግበር ኣኼባ ኽትካፈል እያ ። ሚኒስተር ጸዓት እታ ሃገር ሳዓድ ኣል-ካቢ ንማዕከናት ዜና ኣብ ዝሃቦ መግለጺ ፡ ""ቀጠር ኣባልነታ ካብ ኦ ተወሳኺ ውጽኢታዊ ጥሪ 2019 ክትስሕብ ወሲና ኣላ ፣ እዚ ውሳነ እዚ ድማ ሎሚ ንግሆ ናብ ኦፐክ ተዘራሪቡ"" ኢሉ ።"	3, 3	3	mistranslation
https://www.reuters.com/article/us-sweden-cenbank-cashless/riksbank-predicts-sweden-will-be-cashless-within-five-years-idUSKBN1O327W	Business_and_Economics	Sweden is likely to become cashless within the next five years, the deputy governor of the country’s central bank, Cecilia Skingsley, predicted on Tuesday. The use of notes and coins has been declining in Sweden for years and instant mobile phone payments and other new technologies means it is has now dwindled to almost insignificant levels.	en	ti	ሽወደን ኣብ ዝቕጽሉ ሓሙሽተ ዓመታት ጥረ ገንዘብ ኣልቦ ክትከውን ተኽእሎ ከምዘሎ ምክትል ኣመሓዳሪት ማእከላይ ባንክ እታ ሃገር ሴሲልያ ስኪንግስሊ ትማሊ ሰሉስ ኣተንቢሃ። ኣጠቓቕማ ኖትን ሳንቲምን ኣብ ሽወደን ንዓመታት እናነከየ ከምዝጸንሐን ቅጽበታዊ ክፍሊት ሞባይልን ካልኦት ሓደስቲ ቴክኖሎጂታትን ሕጂ ናብ ዳርጋ ዘይንእስ ደረጃ ወሪዱ ማለት እዩ።	2,4	2.0		እታ ምክትል ኣመሓዳሪ ማእከላይ ባንክ ዝዀነት ሰሲልያ ስኪንግስሊ ሽወደን ኣብ ውሽጢ ሓሙሽተ ዓመት ገንዘብ ከም ዘይብላ ሰሉስ ተነብያ ነይራ። ኣብ ሽወደን ንሓያሎ ዓመታት ኣጠቓቕማ መዘኻኸሪታትን ሰናቲምን እናነከየ ኢዩ ዝኸይድ ዘሎ ናይ ሞባይል ተሌፎንን ካልእ ሓድሽ ተክኖሎጅን ከኣ እናነከየ ይኸይድ ኣሎ ።	1,1	1.0	mistranslation	ሽወደን ኣብ ዝቕጽል ሓሙሽተ ዓመታት ጥረ ገንዘብ ዘይብላ ክትከውን ከም እትኽእል ምክትል ኣመሓዳሪት ማእከላይ ባንክ እታ ሃገር ሲሲልያ ስኪንግስሊ ብሰሉስ ተነብያ ኣላ ። ኣብ ሽወደን መዘኻኸሪታትን ሰናቲምን ምጥቃም ካብ ዝጅምር ዓመታት ኣቝጺሩ ኣሎ: ቅጽበታዊ ናይ ሞባይል ቴለፎንን ካልእ ሓድሽ ቴክኖሎጂን ድማ ኣብዚ ግዜ እዚ ዳርጋ ኣብ ግምት ዘየእቱ ደረጃ ኣንጺፉ ኣሎ ማለት እዩ ።	4, 3	3	mistranslation
https://www.reuters.com/article/us-india-cenbank-governor/indian-central-bank-head-quits-after-months-of-government-pressure-idUSKBN1O91GX	Business_and_Economics	The Governor of India’s central bank, Urjit Patel, resigned abruptly on Monday after a months-long tussle over policy with the government that has raised concerns about the bank’s independence as a national election nears.	en	ti	ኣመሓዳሪ ማእከላይ ባንክ ህንዲ ኡርጂት ፓቴል፡ ሃገራዊ ምርጫ ኣብ ዝቐረበሉ ዘሎ እዋን፡ ብዛዕባ ናጽነት እቲ ባንክ ስክፍታታት ዘስዓበ፡ ምስ መንግስቲ ንኣዋርሕ ዝቐጸለ ምትህልላኽ፡ ትማሊ ሶኑይ ብሃንደበት ካብ ስልጣኖም ወሪዶም።	4	4.0		እቲ ኡርጂት ፓተል ዝበሃል ኣመሓዳሪ ማእከላይ ባንክ ህንዲ ብዛዕባ እቲ ሃገራዊ ምርጫ እናቐረበ ክኸይድ ከሎ እቲ ባንክ ናጽነቱ ዘተሓሳስብ ምስ መንግስቲ እተላዕለ ፖሊሲ ንሓያሎ ኣዋርሕ ምስ ተላዕለ ሰኑይ ብሃንደበት ስራሑ ኣቋረጸ።	4	4.0		እቲ ኣመሓዳሪ ማእከላይ ባንክ ሕንዲ ዝነበረ ኡርጂት ፓተል ፡ ምስቲ እቲ ባንክ ሃገራዊ ምርጫ ኣብ ዝቐርበሉ ዘሎ እዋን ፡ ንኣዋርሕ ዝኣክል ፖሊሲ ሓንጺጹ ድሕሪ ምጽናሕ ፡ ሰኑይ ብሃንደበት ብፍቓዱ ተሰናበተ ።	4	4	
https://edition.cnn.com/2018/12/14/media/weekly-standard-end/index.html	Business_and_Economics	The Weekly Standard, the magazine that espouses traditional conservatism and which has remained deeply critical of President Donald Trump, will shutter after 23 years, its owner Clarity Media Group announced Friday morning. The magazine will publish its final issue on December 17.	en	ti	ንባህላዊ ዓቃባውነት ዝድግፍን ንፕረዚደንት ዶናልድ ትራምፕ ብዕምቆት ዝነቕፍን መጽሔት ዊክሊ ስታንዳርድ ድሕሪ 23 ዓመታት ክትዕጾ ምዃና ወናኒኣ ክላሪቲ ሚድያ ግሩፕ ዓርቢ ንግሆ ኣፍሊጡ። እታ መጽሔት ናይ መወዳእታ ሕታማ ንዕለት 17 ታሕሳስ ክትሕትም እያ።	4,4	4.0		እታ ንባህላዊ ዕቝባ እድግፍ ከምኡውን ንፕረዚደንት ዶናልድ ትራምፕ ኣጸቢቓ እትነቕፎ ዘላ ሰሙናዊ ስታንዳርድ እትበሃል መጽሔት ድሕሪ 23 ዓመት ክትዕጾ ምዃና ክላሪቲ ሚድያ ግሩፕ ዋናኣ ዓርቢ ንግሆ ኣፍለጠ። እዛ መጽሔት እዚኣ ነታ ናይ መወዳእታ ሕታማ ኣብ 17 ታሕሳስ ክትሓትም እያ ።	4,4	4.0		እቲ ሰሙናዊ ስታንዳርድ ዝበሃል ንፕረዝደንት ዶናልድ ትራምፕ ኣጸቢቑ ዝነቅፍ ባህላዊ ዓቃብነት ኣስፊሩ ዘሎ መጽሔት ድሕሪ 23 ዓመት ክዕጾ ምዃኑ እታ ዋና ናይ ክሩንቲ ሜድያ ጕጅለ ዓርቢ ንግሆ ኣፍሊጣ ። እታ መጽሔት ናይ መወዳእታ ሕታማ ኣብ 17 ታሕሳስ ኽትዝርግሕ እያ ።	3, 4	3	spelling
https://www.theverge.com/2019/1/2/18165804/apple-iphone-sales-weak-demand-tim-cook-letter-revised-q1-estimate	Business_and_Economics	Apple CEO Tim Cook published a letter to investors today warning of weaker than expected first-quarter earnings, citing “fewer iPhone upgrades than we had anticipated.” The weakened demand came primarily from China, although Cook notes that “in some developed markets, iPhone upgrades also were not as strong as we thought they would be.”	en	ti	ዋና ኣካያዲ ስራሕ ኣፕል ቲም ኩክ ሎሚ ንኣውፈርቲ ዝጸሓፎ ደብዳበ ኣብ ቀዳማይ ርብዒ ዓመት ካብቲ ትጽቢት ዝግበረሉ ድኹም ኣታዊ ከምዘለዎ ዘጠንቅቕ ደብዳበ ብምዝርጋሕ &quot;ካብቲ ዝሓሰብናዮ ዝወሓደ ምዕባለታት ኣይፎን&quot; ብምጥቃስ። እቲ ዝደኸመ ጠለብ ብቐንዱ ካብ ቻይና ዝመጸ ኮይኑ፡ ዋላ&#39;ኳ ኩክ &quot;ኣብ ገለ ምዕቡላት ዕዳጋታት፡ ምምሕያሻት ኣይፎን&#39;ውን ከምቲ ዝሓሰብናዮ ሓያል ኣይነበረን&quot; ይብል እንተኾነ።	2,2	2.0		"ኣካያዲ ስራሕ ኣፕል ቲም ኩክ ""ካብቲ እተጸበናዮ ዝወሓደ ምምሕያሽ ኣይፎኖን"" ብምጥቃስ ሎሚ ንኣውቶፈርቲ ኻብቲ ትጽቢት እተገብረሉ ኣታዊ ኸም ዚንኪ ዜጠንቅቕ ደብዳበ ኣሕተመ። ኩክ ""ኣብ ገሊኡ ዝማዕበላ ዕዳጋታት ምምሕያሽ ኣይፎኖን ከምቲ ዝሓሰብናዮ ብርቱዕ ኣይነበረን "" እኳ እንተ በለ እቲ ዝነከየ ጠለብ ግን ብቐዳምነት ካብ ቻይና ኢዩ መጺኡ ።"	4,3	2.0	omission	"ነቝጣ መርበብ ሓበሬታ ቲም ኩኽ ፡ ሎሚ ንሓደ ኢንቨስተር ካብቲ ኣብ ቀዳማይ ርብዒ ዝረኽቦ እቶት ንላዕሊ ከም ዝደኸመ ዘጠንቅቕ ደብዳበ ኣሕቲሙ ኣሎ ፣ እዚ ከኣ ፡ ""ካብቲ እተጸበናዮ ንላዕሊ ፡ ሒደት ኣይፖነን"" ከም ዝዀነ እዩ ዝገልጽ ። ኩኽ ፡ ""ኣብ ገሊኡ ዝማዕበለ ዕዳጋታት ፡ ምብሕጓግ ነዳዲ እውን ከምቲ ዝሓሰብናዮ ኣይኰነን"" እኳ እንተ በለ ፡ እቲ ዝደኸመ ጠለብ ብቐንዱ ካብ ቻይና እዩ መጺኡ ።"	2,1	1	omission,mistranslation
https://www.reuters.com/article/us-celgene-m-a-bristol-myers/bristol-myers-to-buy-celgene-for-74-billion-in-largest-biopharma-deal-idUSKCN1OX0VM	Business_and_Economics	Both Bristol-Myers and Celgene face separate challenges, and some Wall Street analysts questioned whether the combination - which the companies said would create $2.5 billion in cost savings and significantly raise earnings - would solve them. Amid clinical setbacks and other missteps, Bristol-Myers shares fell 15.2 percent in 2018 while Celgene plunged nearly 40 percent last year.	en	ti	ክልቲኦም ብሪስቶል-ማይርስን ሴልጂንን ዝተፈላለዩ ብድሆታት የጋጥሞም ከምዘሎን፡ ገለ ተንተንቲ ዎል ስትሪት ድማ እቲ ውህደት - እቶም ኩባንያታት 2.5 ቢልዮን ዶላር ምቑጣብ ወጻኢታት ከምዝፈጥርን ኣታዊታት ብዓቢኡ ከምዝውስኽን ዝበልዎ - ይፈትሖም ድዩ ዝብል ሕቶ ኣልዒሎም። ኣብ መንጎ ክሊኒካዊ ዕንቅፋታትን ካልእ ጌጋ ስጉምትታትን፡ ብርኪ ብሪስቶል-ማይርስ ኣብ 2018 ብ15.2 ሚእታዊት ክጎድል እንከሎ፡ ሴልጂን ድማ ዝሓለፈ ዓመት ብኣስታት 40 ሚእታዊት ወሪዱ።	4,4	4.0		ብሪስቶል-ማይርስን ሰልጂንን እተፈላለየ ብድሆታት እዩ ዜጋጥሞም ገሊኦም ተንተንቲ ዎል ስትሪት ከኣ እቲ እተን ኩባንያታት 2.5 ቢልዮን ዶላር ኣመሪካ ኸም ዜዋህልልን ብዙሕ ኣታዊ ኸም ዜዛይድን ዝገለጻኦ ምትሕንፋጽ ነቲ ብድሆታት ኪፈትሖ ዚኽእል እንተ ዀይኑ ኣብ ሕቶ ኣእትዮምዎ እዮም። ኣብ መንጎ ክሊኒካዊ ዕንቅፋታትን ካልእ ግጉይ ስጕምትን ብሪስቶል-ማይርስ ብ2018 ኣክስዮን ብ15.2 ሚእታዊት ነከየ፣ ሰልጂን ከኣ ዝሓለፈ ዓመት ዳርጋ 40 ሚእታዊት ነከየ።	4,4	4.0		ብሪስቶል-ሚረርስን ሰልጌንን እተፈላለዩ ብድሆታት የጋጥሞም እዩ ፣ ገለ ተንተንቲ ዎል ስትሪት ድማ ፡ እቲ እተን ኩባንያታት 2.5 ቢልዮን ዶላር ዝዋጋኡ ገንዘብ ኣዋህሊለን ብዙሕ ኣታዊታት ዝረኽባሉ ጥምረት ፡ ነዚ ብድሆታት እዚ ክፈትሓኦ ምዃነን ይጠራጠሩ ። ብሰንኪ ክሊኒካዊ ዕንቅፋታትን ካልእ ግጉይ ተግባራትን ፡ ብሪስቶል-ማይየርስ ብ2018 15.2 ሚእታዊት ፡ ሰልጌን ድማ ኣብ ዝሓለፈ ዓመት ዳርጋ 40 ሚእታዊት ጐዲሉ ነይሩ እዩ ።	4,4,3	3	
